2013-12-02 00:27:38,609 -0600 INFO TId 0x7f81e0da47c0 Added Root C=IL, O=ComSign, OU=, CN=ComSign CA - Expires Mon Mar 19 15:02:18 2029 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,609 -0600 INFO TId 0x7f81e0da47c0 Added Root C=IL, O=ComSign, OU=, CN=ComSign Secured CA - Expires Fri Mar 16 15:04:56 2029 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,609 -0600 INFO TId 0x7f81e0da47c0 Added Root C=GB, O=Comodo CA Limited, OU=, CN=AAA Certificate Services - Expires Sun Dec 31 23:59:59 2028 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,609 -0600 INFO TId 0x7f81e0da47c0 Added Root C=GB, O=Comodo CA Limited, OU=, CN=Secure Certificate Services - Expires Sun Dec 31 23:59:59 2028 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,609 -0600 INFO TId 0x7f81e0da47c0 Added Root C=GB, O=Comodo CA Limited, OU=, CN=Trusted Certificate Services - Expires Sun Dec 31 23:59:59 2028 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,609 -0600 INFO TId 0x7f81e0da47c0 Added Root C=, O=Cybertrust, Inc, OU=, CN=Cybertrust Global Root - Expires Wed Dec 15 08:00:00 2021 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,609 -0600 INFO TId 0x7f81e0da47c0 Added Root C=US, O=Digital Signature Trust, OU=DST ACES, CN=DST ACES CA X6 - Expires Mon Nov 20 21:19:58 2017 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,609 -0600 INFO TId 0x7f81e0da47c0 Added Root C=, O=Digital Signature Trust Co., OU=, CN=DST Root CA X3 - Expires Thu Sep 30 14:01:15 2021 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,609 -0600 INFO TId 0x7f81e0da47c0 Added Root C=DE, O=Deutsche Telekom AG, OU=T-TeleSec Trust Center, CN=Deutsche Telekom Root CA 2 - Expires Tue Jul 9 23:59:00 2019 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,609 -0600 INFO TId 0x7f81e0da47c0 Added Root C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert Assured ID Root CA - Expires Mon Nov 10 00:00:00 2031 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,609 -0600 INFO TId 0x7f81e0da47c0 Added Root C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert Global Root CA - Expires Mon Nov 10 00:00:00 2031 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,609 -0600 INFO TId 0x7f81e0da47c0 Added Root C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert High Assurance EV Root CA - Expires Mon Nov 10 00:00:00 2031 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,609 -0600 INFO TId 0x7f81e0da47c0 Added Root C=US, O=Digital Signature Trust Co., OU=DSTCA E1, CN= - Expires Mon Dec 10 18:40:23 2018 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,610 -0600 INFO TId 0x7f81e0da47c0 Added Root C=US, O=Digital Signature Trust Co., OU=DSTCA E2, CN= - Expires Sun Dec 9 19:47:26 2018 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,610 -0600 INFO TId 0x7f81e0da47c0 Added Root C=TR, O=Elektronik Bilgi Guvenligi A.S., OU=, CN=e-Guven Kok Elektronik Sertifika Hizmet Saglayicisi - Expires Wed Jan 4 11:32:48 2017 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,610 -0600 INFO TId 0x7f81e0da47c0 Added Root C=TR, O=EBG Bilişim Teknolojileri ve Hizmetleri A.Ş., OU=, CN=EBG Elektronik Sertifika Hizmet Sağlayıcısı - Expires Sun Aug 14 00:31:09 2016 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,610 -0600 INFO TId 0x7f81e0da47c0 Added Root C=ES, O=Agencia Catalana de Certificacio (NIF Q-0801176-I), OU=Jerarquia Entitats de Certificacio Catalanes, CN=EC-ACC - Expires Tue Jan 7 22:59:59 2031 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,610 -0600 INFO TId 0x7f81e0da47c0 Added Root C=EE, O=AS Sertifitseerimiskeskus, OU=, CN=EE Certification Centre Root CA - Expires Tue Dec 17 23:59:59 2030 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,610 -0600 INFO TId 0x7f81e0da47c0 Added Root C=, O=Entrust.net, OU=(c) 1999 Entrust.net Limited, CN=Entrust.net Certification Authority (2048) - Expires Tue Dec 24 18:20:51 2019 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,610 -0600 INFO TId 0x7f81e0da47c0 Added Root C=US, O=Entrust.net, OU=(c) 1999 Entrust.net Limited, CN=Entrust.net Secure Server Certification Authority - Expires Sat May 25 16:39:40 2019 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,610 -0600 INFO TId 0x7f81e0da47c0 Added Root C=US, O=Entrust, Inc., OU=(c) 2006 Entrust, Inc., CN=Entrust Root Certification Authority - Expires Fri Nov 27 20:53:42 2026 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,610 -0600 INFO TId 0x7f81e0da47c0 Added Root C=US, O=Equifax, OU=Equifax Secure Certificate Authority, CN= - Expires Wed Aug 22 16:41:51 2018 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,610 -0600 INFO TId 0x7f81e0da47c0 Added Root C=US, O=Equifax Secure Inc., OU=, CN=Equifax Secure Global eBusiness CA-1 - Expires Sun Jun 21 04:00:00 2020 [AppMain.cpp:236 ::main()]
